id,data_type,platform,source_id,publish_time,author_name,author_type,text_raw,text_clean,like_count,comment_count,repost_count,stance,frame,emotion,event_stage,keyword_hit,is_valid
5192427683975938,repost,weibo,5192394498379718,2025-07-25 22:44:53,momo虫儿飞,ordinary_user,我也觉得//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人主持公道，那杨幂赵丽颖、范冰冰章子怡、杨紫热巴这些人也别拍戏了，就天天扯头花吧。这首歌是张碧晨本人比较重要的作品，她本人并没有做什么，汪苏泷直接发声明收回版,我也觉得//,0,0,0,support_wang,platform_meta,unclear,response,粉丝;赵丽颖,1
5192424885587955,repost,weibo,5192394498379718,2025-07-25 22:33:46,Joey_xx1,ordinary_user,老粉说一句，娟子法盲[doge]//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人主持公道，那杨幂赵丽颖、范冰冰章子怡、杨紫热巴这些人也别拍戏了，就天天扯头花吧。这首歌是张碧晨本人比较重要的作品，她本人并没有做什么，汪苏,老粉说一句，娟子法盲//,0,0,0,support_wang,fan_conflict,unclear,response,粉丝;赵丽颖,1
5192421761879247,repost,weibo,5192394498379718,2025-07-25 22:21:21,Hedgehog_2024,ordinary_user,汪苏泷方面不是说第一时间沟通了吗，说明没有达成一致，估计张碧晨方面一口咬定自己是唯一原唱，放任粉丝不断把事情搞大，不体面的是张碧晨吧//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人主持公道，那杨幂赵丽颖、范冰冰章,汪苏泷方面不是说第一时间沟通了吗，说明没有达成一致，估计张碧晨方面一口咬定自己是唯一原唱，放任粉丝不断把事情搞大，不体面的是张碧晨吧//,0,0,0,support_wang,original_singer,unclear,response,粉丝;赵丽颖,1
5192421090268329,repost,weibo,5192394498379718,2025-07-25 22:18:41,iMnotinloveee,ordinary_user,男人就是小家子气//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人主持公道，那杨幂赵丽颖、范冰冰章子怡、杨紫热巴这些人也别拍戏了，就天天扯头花吧。这首歌是张碧晨本人比较重要的作品，她本人并没有做什么，汪苏泷直接发声,男人就是小家子气//,1,0,0,support_wang,fan_conflict,unclear,response,粉丝;赵丽颖;发声,1
5192401104666903,repost,weibo,5192394498379718,2025-07-25 20:59:15,与我每每如初见,ordinary_user,好茶//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人主持公道，那杨幂赵丽颖、范冰冰章子怡、杨紫热巴这些人也别拍戏了，就天天扯头花吧。这首歌是张碧晨本人比较重要的作品，她本人并没有做什么，汪苏泷直接发声明收回版权，,好茶//,0,0,0,support_wang,platform_meta,unclear,response,粉丝;赵丽颖;版权,1
5192398566067117,repost,weibo,5192394498379718,2025-07-25 20:49:11,绝世猛男小可爱,ordinary_user,差点被误导！原来之前评论里的汪粉故意模糊时间线，说张碧晨先发的声明先去争的唯一原唱，实际上对方什么都没做，就因为一个网红几年前的言论就把版权收回来了，心眼真是小小的//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人,差点被误导！原来之前评论里的汪粉故意模糊时间线，说张碧晨先发的声明先去争的唯一原唱，实际上对方什么都没做，就因为一个网红几年前的言论就把版权收回来了，心眼真是小小的//,0,0,0,support_wang,platform_meta,unclear,response,粉丝;版权;言论,1
5192398114394732,repost,weibo,5192394498379718,2025-07-25 20:47:23,mysunshineforever_,ordinary_user,按汪这样华语乐坛都没人能唱歌了，李宗盛创作了那么多歌曲他收回版权我们还听什么。//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人主持公道，那杨幂赵丽颖、范冰冰章子怡、杨紫热巴这些人也别拍戏了，就天天扯头花吧。这首歌,按汪这样华语乐坛都没人能唱歌了，李宗盛创作了那么多歌曲他收回版权我们还听什么。//,0,0,0,support_wang,copyright_authorization,unclear,response,粉丝;赵丽颖,1
5192397105401230,repost,weibo,5192394498379718,2025-07-25 20:43:23,营田木晖,ordinary_user,就是男的太小心眼子了[可爱]//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人主持公道，那杨幂赵丽颖、范冰冰章子怡、杨紫热巴这些人也别拍戏了，就天天扯头花吧。这首歌是张碧晨本人比较重要的作品，她本人并没有做什么，汪苏,就是男的太小心眼子了//,0,0,0,support_wang,fan_conflict,unclear,response,粉丝;赵丽颖,1
5192394798799698,repost,weibo,5192394498379718,2025-07-25 20:34:13,酷炫的凤梨喝果汁,ordinary_user,小心眼是这样的//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人主持公道，那杨幂赵丽颖、范冰冰章子怡、杨紫热巴这些人也别拍戏了，就天天扯头花吧。这首歌是张碧晨本人比较重要的作品，她本人并没有做什么，汪苏泷直接发声明,小心眼是这样的//,1,0,0,support_wang,platform_meta,unclear,response,粉丝;赵丽颖,1
5192394683192651,repost,weibo,5192394498379718,2025-07-25 20:33:45,鞪淅鄢,ordinary_user,可能本来就想收回了吧，正好借这个机会[融化]//@君君的旅行日记:我认为汪苏泷这件事不厚道的原因是：原本只是粉丝之间的纷争，他完全没必要下场。如果粉丝的骂战要当事人主持公道，那杨幂赵丽颖、范冰冰章子怡、杨紫热巴这些人也别拍戏了，就天天扯头花吧。这首歌是张碧晨本人比较重要的作品，她本人并,可能本来就想收回了吧，正好借这个机会//,0,0,1,support_wang,fan_conflict,unclear,response,粉丝;赵丽颖,1
5193765560256526,repost,weibo,5193765049865549,2025-07-29 15:21:08,一分零二秒不遗憾,ordinary_user,@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,//,63,8,101,support_wang,fan_conflict,unclear,debate,粉丝,1
5194216724763864,repost,weibo,5193765049865549,2025-07-30 21:13:54,薄巧芋泥圆,ordinary_user,@汪苏泷Studio @杨曙光律师 //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,//,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5194026934077859,repost,weibo,5193765049865549,2025-07-30 08:39:44,是甜甜小绵羊,ordinary_user,@汪苏泷Studio @杨曙光律师  //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,//,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193962417816282,repost,weibo,5193765049865549,2025-07-30 04:23:22,-窅窅,ordinary_user,请上公堂说话[老师好]//@-宠爱日记-:@汪苏泷Studio //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,请上公堂说话// // 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193865657059397,repost,weibo,5193765049865549,2025-07-29 21:58:53,它叫银角大王哦1,ordinary_user,收了张碧晨多少钱啊//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,收了张碧晨多少钱啊// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193852897989776,repost,weibo,5193765049865549,2025-07-29 21:08:11,泷是银河里的小星星,ordinary_user,@汪苏泷Studio @杨曙光律师 //@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193843764628229,repost,weibo,5193765049865549,2025-07-29 20:31:53,一碗小米粥ZYJ,ordinary_user,必须告@杨曙光律师 @汪苏泷Studio //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,必须告 // 告// //,1,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193827516155822,repost,weibo,5193765049865549,2025-07-29 19:27:19,不知名薄荷奶绿爱好家,ordinary_user,@杨曙光律师 @汪苏泷Studio 告//@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,告//,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193813037681547,repost,weibo,5193765049865549,2025-07-29 18:29:47,SULONG不吃素,ordinary_user,@汪苏泷Studio //@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193790392112303,repost,weibo,5193765049865549,2025-07-29 16:59:48,随便吧我就爱发疯,ordinary_user,@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,//,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193787110588440,repost,weibo,5193765049865549,2025-07-29 16:46:45,吃土留守少女,ordinary_user,@汪苏泷Studio //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,// 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193786367940025,repost,weibo,5193765049865549,2025-07-29 16:43:49,颜歌妮,ordinary_user,@汪苏泷Studio //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,// 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193785589892673,repost,weibo,5193765049865549,2025-07-29 16:40:43,垂耳兔跳芭蕾tu,ordinary_user,@汪苏泷Studio 干活//@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,干活// 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193781810300681,repost,weibo,5193765049865549,2025-07-29 16:25:42,好啊不哦么,ordinary_user,@汪苏泷Studio @杨曙光律师 //@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193779753785430,repost,weibo,5193765049865549,2025-07-29 16:17:32,我狗世一萌____,ordinary_user,@汪苏泷Studio 告//@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,告// 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193777738156072,repost,weibo,5193765049865549,2025-07-29 16:09:31,吴糖气泡水丨,ordinary_user,1//@_钮祜禄橘子:@杨曙光律师 @SilenceRadio0917 @汪苏泷Studio 来收集证据//@陆爆了人还可乙:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,1// 来收集证据// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193777230908216,repost,weibo,5193765049865549,2025-07-29 16:07:30,关于我今天学习了吗,ordinary_user,@汪苏泷Studio //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,// 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193776067772765,repost,weibo,5193765049865549,2025-07-29 16:02:52,独立咖啡讲故事,ordinary_user,猛猛告@汪苏泷Studio //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,猛猛告 // 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193774993247332,repost,weibo,5193765049865549,2025-07-29 15:58:37,娜小娜1188,ordinary_user,@汪苏泷Studio 告//@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,告// 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193774865060921,repost,weibo,5193765049865549,2025-07-29 15:58:06,来点豆米恰恰,ordinary_user,@杨曙光律师 @汪苏泷Studio //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,// 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193774703840660,repost,weibo,5193765049865549,2025-07-29 15:57:28,我一口八百个草莓派,ordinary_user,@汪苏泷Studio @杨曙光律师 //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,// 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193774327923488,repost,weibo,5193765049865549,2025-07-29 15:55:58,眉愲,ordinary_user,@汪苏泷Studio @杨曙光律师 //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,// 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5193962417816282,repost,weibo,5193772008999759,2025-07-30 04:23:22,-窅窅,ordinary_user,请上公堂说话[老师好]//@-宠爱日记-:@汪苏泷Studio //@蚊子下鸡蛋:@汪苏泷Studio 告//@一分零二秒不遗憾:@汪苏泷Studio //@会发光的麻袋:百万粉丝都可以这样造谣了，直接颠倒是非黑白，省略若干女方骚操作，头铁不删就来存证来告[来]@杨曙光律师  @汪苏泷Studio,请上公堂说话// // 告// //,0,0,0,support_wang,fan_conflict,unclear,debate,粉丝,1
5203498872603184,repost,weibo,5192411932269089,2025-08-25 11:57:49,谁偷了我的homework,ordinary_user,回复@科技小意:[奶牛猫]//@科技小意:[震惊][震惊][震惊]//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。,回复 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。,0,0,0,support_wang,copyright_authorization,unclear,cooldown,原唱;版权;演唱,1
5192815886994946,repost,weibo,5192411932269089,2025-07-27 00:27:28,七色光hi,ordinary_user,旺仔小乔也可以不用出来了，演唱会可以不用开了。[good]//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。,旺仔小乔也可以不用出来了，演唱会可以不用开了。// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;演唱会;版权;演唱,1
5192815751468692,repost,weibo,5192411932269089,2025-07-27 00:26:56,yang88杨,ordinary_user,其实我不太懂，我感觉这一次张碧晨做的有点过了。//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红,其实我不太懂，我感觉这一次张碧晨做的有点过了。// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
5192815678063174,repost,weibo,5192411932269089,2025-07-27 00:26:37,兮雨baby,ordinary_user,一首好歌就这样可惜了，希望能有好结果。//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红言论的扩,一首好歌就这样可惜了，希望能有好结果。// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红言论的扩,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
5192815636382179,repost,weibo,5192411932269089,2025-07-27 00:26:27,呆萌小水饺_4W,ordinary_user,果然是娱乐圈中没有真正的友谊吗？//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效应,果然是娱乐圈中没有真正的友谊吗？// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效应,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
5192815631403889,repost,weibo,5192411932269089,2025-07-27 00:26:27,Suhell_,ordinary_user,尊重张碧晨的选择，但真的很想听她唱啊。//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红言论的扩,尊重张碧晨的选择，但真的很想听她唱啊。// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红言论的扩,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
5192815476998571,repost,weibo,5192411932269089,2025-07-27 00:25:49,易青411,ordinary_user,我感觉这一次张碧晨做的有点不好了，她还有其他的歌是汪苏泷写的吧。//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避,我感觉这一次张碧晨做的有点不好了，她还有其他的歌是汪苏泷写的吧。// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
5192815463104695,repost,weibo,5192411932269089,2025-07-27 00:25:46,摔玟画鸡,ordinary_user,版权问题还是要提前说清楚，不然太麻烦。//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红言论的扩,版权问题还是要提前说清楚，不然太麻烦。// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红言论的扩,0,0,0,support_wang,copyright_authorization,unclear,debate,版权;原唱;演唱,1
5192815325744352,repost,weibo,5192411932269089,2025-07-27 00:25:14,弘桂熊寄,ordinary_user,估计当时旺仔小乔买这首歌的时候，也没想到会有这么多的后续发生。//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免,估计当时旺仔小乔买这首歌的时候，也没想到会有这么多的后续发生。// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
5192815189690833,repost,weibo,5192411932269089,2025-07-27 00:24:41,爱吃miku栗子,ordinary_user,咱们也是做出了一个正面的回应了吗？//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效,咱们也是做出了一个正面的回应了吗？// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
5192815143289032,repost,weibo,5192411932269089,2025-07-27 00:24:30,mm记得多喝热水,ordinary_user,十年合作友谊破裂，太让人唏嘘了//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效应 旺,十年合作友谊破裂，太让人唏嘘了// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效应 旺,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
5192814992298329,repost,weibo,5192411932269089,2025-07-27 00:23:55,淡泊的心_,ordinary_user,十年经典成这样，太可惜了//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效应 旺仔小乔,十年经典成这样，太可惜了// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效应 旺仔小乔,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
5192814917845035,repost,weibo,5192411932269089,2025-07-27 00:23:36,虹弘宏,ordinary_user,好可惜啊，以后听不到张碧晨唱《年轮》了。//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红言论的,好可惜啊，以后听不到张碧晨唱《年轮》了。// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红言论的,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;年轮;版权;演唱,1
5192814833175975,repost,weibo,5192411932269089,2025-07-27 00:23:17,橙子味的洋葱ya,ordinary_user,这件事情到底有什么值得反思的？//@科技小意:#智搜分析##智搜分析我的刷博好搭子#  事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临“版权垄断”质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如“原唱”定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效应 旺,这件事情到底有什么值得反思的？// 事件影响与反思 双输结局 张碧晨失去演唱代表作的机会，汪苏泷面临版权垄断质疑，十年合作友谊破裂。 行业警示 音乐合作需明确合同条款（如原唱定义、授权不可撤销性），避免模糊表述。 网红言论的扩散效应 旺,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权;演唱,1
